timestamp,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,bax,bay,baz,bgx,bgy,bgz,lat,lon,alt
1757074525.000000,86.229286,395.261823,0.076493,-0.003803,-0.097994,-0.067129,0.992913,178.790,-168.808,172.146,8.724970,0.045560,0.022017,-0.455404,-0.043521,0.054702,0.000764,-0.000753,0.002954,31.46284893,120.43714672,14.151960,178.79043894,-168.80848420,172.145931
1757074526.000000,95.564416,395.225959,0.042981,0.000226,-0.093674,-0.069430,0.993179,179.268,-169.275,171.934,9.283831,0.045207,0.041282,-0.453840,-0.058090,0.054278,0.000720,-0.000971,0.003044,31.46284861,120.43724495,14.118579,179.26761811,-169.27469907,171.933548
1757074527.000000,104.832842,395.281003,-0.036399,0.005655,-0.094017,-0.053234,0.994130,0.072,-10.809,-6.123,9.497809,0.170203,0.070455,-0.451956,-0.071712,0.053811,0.000563,-0.000896,0.002743,31.46284910,120.43734247,14.039348,0.07199853,-10.80880083,-6.123479
1757074528.000000,114.477236,395.507549,-0.112448,0.005612,-0.097944,-0.049822,0.993928,0.082,-11.260,-5.731,9.601165,0.280943,0.166116,-0.450411,-0.079771,0.053536,0.000659,-0.000941,0.002827,31.46285114,120.43744395,13.963479,0.08153682,-11.25974849,-5.731185
1757074529.000000,123.782130,395.862657,-0.071311,0.006181,-0.097384,-0.057522,0.993564,0.063,-11.200,-6.621,9.626730,0.320136,0.129390,-0.449494,-0.080808,0.053377,0.000949,-0.000676,0.002923,31.46285435,120.43754185,14.004811,0.06298110,-11.19950510,-6.620665
1757074530.000000,133.853027,396.148947,-0.171632,-0.003476,-0.101571,-0.067635,0.992520,178.793,-168.396,172.081,9.676057,0.226009,0.059395,-0.450248,-0.102484,0.053273,0.001089,-0.000544,0.002913,31.46285693,120.43764781,13.904711,178.79267431,-168.39568436,172.080594
1757074531.000000,143.553041,396.292987,-0.127446,-0.006210,-0.097719,-0.076032,0.992286,178.412,-168.873,171.082,9.772768,0.136898,0.035345,-0.451680,-0.100447,0.053537,0.001135,-0.000670,0.002857,31.46285822,120.43774988,13.949117,178.41244183,-168.87289159,171.082152
1757074532.000000,153.537862,396.266620,-0.007367,0.002231,-0.097203,-0.090834,0.991108,179.227,-168.867,169.452,9.808580,0.066411,0.119516,-0.450521,-0.080562,0.053686,0.000710,-0.000824,0.003365,31.46285799,120.43785494,14.069427,179.22704886,-168.86729781,169.451747
1757074533.000000,163.430424,396.154949,0.056544,0.006825,-0.097774,-0.070974,0.992651,179.981,-168.751,171.819,9.663711,0.086541,0.097098,-0.449996,-0.063313,0.053939,0.000549,-0.000745,0.002944,31.46285698,120.43795902,14.133576,179.98078704,-168.75063547,171.818836
1757074534.000000,173.011768,396.355694,0.137800,0.003459,-0.099018,-0.060344,0.993248,179.703,-168.632,173.017,9.550145,0.153333,0.090406,-0.447444,-0.064323,0.053570,0.000753,-0.000701,0.002761,31.46285879,120.43805984,14.215097,179.70312223,-168.63160918,173.017131
1757074535.000000,182.364850,396.650658,0.252766,-0.001091,-0.102278,-0.065105,0.992623,179.094,-168.293,172.402,9.451074,0.239220,0.026637,-0.447700,-0.074028,0.053392,0.001046,-0.000632,0.002754,31.46286145,120.43815825,14.330342,179.09398051,-168.29317718,172.401957
1757074536.000000,192.027121,396.847253,0.200077,-0.007528,-0.095507,-0.070432,0.992905,178.343,-169.129,171.727,9.351394,0.187732,0.108311,-0.444487,-0.072898,0.052981,0.000876,-0.000864,0.002784,31.46286322,120.43825992,14.277949,178.34267446,-169.12900076,171.727283
1757074537.000000,201.235163,397.011333,0.170141,-0.009548,-0.097145,-0.073194,0.992529,178.063,-168.963,171.378,9.234561,0.139541,0.066228,-0.441535,-0.082451,0.052309,0.000956,-0.000796,0.002622,31.46286469,120.43835680,14.248307,178.06312084,-168.96316390,171.377610
1757074538.000000,210.706687,396.974641,-0.010717,-0.001093,-0.096281,-0.082304,0.991945,178.948,-168.999,170.413,9.105268,-0.133681,0.023353,-0.435181,-0.089361,0.051233,0.000543,-0.000808,0.002491,31.46286436,120.43845646,14.067752,178.94834712,-168.99873039,170.412508
